0.0,0.16395499216561873,-0.39245608556790545
0.03333333333333333,0.16353487841928466,-0.39348236030151157
0.06666666666666667,0.16186508048845466,-0.39575344662762924
0.1,0.15854616338978317,-0.3997119369436741
0.13333333333333333,0.15250456936241977,-0.4059090900656143
0.16666666666666666,0.14363604649204076,-0.41489904489177126
0.2,0.13110984124689876,-0.42618873213662956
0.23333333333333334,0.11531944941992509,-0.4384510792242283
0.26666666666666666,0.09721058591124927,-0.45160591695034763
0.3,0.07700853617226516,-0.46588981876577834
0.3333333333333333,0.05386844995670987,-0.48003082038302763
0.36666666666666664,0.030854369839813715,-0.49294281102251075
0.4,0.0075628966226143814,-0.5053465248257558
0.43333333333333335,-0.01557732591244927,-0.5150863375645798
0.4666666666666667,-0.03927581153955433,-0.5229410781335044
0.5,-0.06014229765013055,-0.5275522193211488
0.5333333333333333,-0.08012008005409729,-0.5291447579415368
0.5666666666666667,-0.09714507516527629,-0.5284467472017571
0.6,-0.11120089103813482,-0.5242062089508329
0.6333333333333333,-0.12264867888424413,-0.5170564341448823
0.6666666666666666,-0.13108661530496216,-0.5073058808675268
0.7,-0.1355202805365088,-0.49496916741904784
0.7333333333333333,-0.1363927312630253,-0.4813578437912714
0.7666666666666667,-0.13308654376458168,-0.46672442757787075
0.8,-0.12651990075950745,-0.45170856259268766
0.8333333333333334,-0.11589695283816705,-0.43700327125856614
0.8666666666666667,-0.1022402686000268,-0.42334813508723124
0.9,-0.0869380666732767,-0.410859691263887
0.9333333333333333,-0.06974743395630893,-0.40092124601362833
0.9666666666666667,-0.05070888762348008,-0.39426187281740177
1.0,-0.032267894089885445,-0.3894131046270625
1.0333333333333334,-0.009672400033399788,-0.3893736796636896
1.0666666666666667,0.01155187170300789,-0.39291729679293996
1.1,0.033382184516018036,-0.39996572574238937
1.1333333333333333,0.054740394216817104,-0.41031498214034373
1.1666666666666667,0.07551552892539427,-0.42330777319226165
1.2,0.09452779179748245,-0.43841613458188
1.2333333333333334,0.11129420739108382,-0.4553500768050191
1.2666666666666666,0.1252731194470992,-0.4727598101957782
1.3,0.13616968828090856,-0.4895135920113403
1.3333333333333333,0.14373205552931984,-0.5046031600727453
1.3666666666666667,0.14732360814410417,-0.5176056946752117
1.4,0.14697040905134892,-0.527691906005222
1.4333333333333333,0.14300339655747815,-0.5342494620001882
1.4666666666666666,0.1352715417906446,-0.5379805861400888
1.5,0.12337880754982553,-0.5379791466091453
1.5333333333333334,0.10781650522955491,-0.5341026409931614
1.5666666666666667,0.09016044280452895,-0.5266613924331892
1.6,0.0688263613603872,-0.5168483569036225
1.6333333333333333,0.047686077514418536,-0.5049005931038495
1.6666666666666667,0.025271598879150658,-0.49139319806172566
1.7,0.0025713906369822783,-0.4763997851565149
1.7333333333333334,-0.01869209174002619,-0.46227316402862223
1.7666666666666666,-0.041817448946360865,-0.44774253377649453
1.8,-0.06280992789710674,-0.43433786587249446
1.8333333333333333,-0.08168869840497155,-0.42200231264896104
1.8666666666666667,-0.09899878469836469,-0.41238257289467434
1.9,-0.11447478442730022,-0.40503875473473205
1.9333333333333333,-0.1278195432862183,-0.39974542862558715
1.9666666666666666,-0.13799520378841826,-0.39644686135626384
2.0,-0.14515945280035306,-0.39528001267294466
2.033333333333333,-0.14830640782527493,-0.39810811829391474
2.066666666666667,-0.14779754360838887,-0.4039261745123913
2.1,-0.14321257284835096,-0.41216315125434283
2.1333333333333333,-0.13520086180767354,-0.4224362935074817
2.1666666666666665,-0.12360792561018658,-0.4344116312945429
2.2,-0.10901294621146601,-0.4470274023891203
2.2333333333333334,-0.09233008014944175,-0.4607034191846963
2.2666666666666666,-0.07252662836541995,-0.47340438502763016
2.3,-0.05149526555361815,-0.48694964140624764
2.3333333333333335,-0.031201128554569937,-0.4992060826390923
2.3666666666666667,-0.004005738096584876,-0.5113465975569456
2.4,0.018350622650703273,-0.5188465439836644
2.433333333333333,0.041792274186579756,-0.5236873325078022
2.466666666666667,0.06358245513145858,-0.5278926680033476
2.5,0.08708568938695056,-0.5304070104608848
2.533333333333333,0.10637093564193006,-0.5292089151198306
